1-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 1-ΨΗΦΙΟ;2-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 2-ΨΗΦΙΟ;3-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 3-ΨΗΦΙΟ;4-ΨΗΦΙΟΣ ΚΩΔΙΚΟΣ;ΛΕΚΤΙΚΟ 4-ΨΗΦΙΟ
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;516;Απασχολούμενοι στην παροχή προσωπικής φροντίδας και ασκούντες συναφή επαγγέλματα;5163;Πρακτικές νοσοκόμοι που απασχολούνται κατ' οίκον
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;516;Απασχολούμενοι στην παροχή προσωπικής φροντίδας και ασκούντες συναφή επαγγέλματα;5169;Πρακτικοί βοηθοί κτηνιάτρων, φαρμακοποιών και απασχολούμενοι στην παροχή προσωπικής φροντίδας μ.α.κ.
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;517;Κομμωτές, κουρείς, αισθητικοί και ασκούντες συναφή επαγγέλματα;5170;Κομμωτές, κουρείς, αισθητικοί και ασκούντες συναφή επαγγέλματα
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;519;Λοιποί απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;5191;Προσωπικοί συνοδοί και προσωπικοί υπηρέτες
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;519;Λοιποί απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;5192;Εργολάβοι κηδειών και ταριχευτές
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;51;Απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;519;Λοιποί απασχολούμενοι στην παροχή προσωπικών υπηρεσιών;5199;Λοιποί απασχολούμενοι στην παροχή προσωπικών υπηρεσιών μ.α.κ.
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;52;Απασχολούμενοι στην παροχή υπηρεσιών προστασίας;521;Πυροσβέστες;5210;Πυροσβέστες
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;52;Απασχολούμενοι στην παροχή υπηρεσιών προστασίας;522;Αστυνομικοί;5220;Αστυνομικοί
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;52;Απασχολούμενοι στην παροχή υπηρεσιών προστασίας;523;Λοιποί απασχολούμενοι στην παροχή υπηρεσιών προστασίας;5231;Δεσμοφύλακες
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;52;Απασχολούμενοι στην παροχή υπηρεσιών προστασίας;523;Λοιποί απασχολούμενοι στην παροχή υπηρεσιών προστασίας;5239;Λοιποί απασχολούμενοι στην παροχή υπηρεσιών προστασίας μ.α.κ.
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;53;Μοντέλα, πωλητές και ασκούντες συναφή επαγγέλμτα;531;Μοντέλα επίδειξης μόδας (μανεκέν) και άλλα μοντέλα;5310;Μοντέλα επίδειξης μόδας (μανεκέν) και άλλα μοντέλα
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;53;Μοντέλα, πωλητές και ασκούντες συναφή επαγγέλμτα;532;Πωλητές σε καταστήματα;5320;Πωλητές σε καταστήματα
5;Απασχολούμενοι στην παροχή υπηρεσιών και πωλητές σε καταστήματα και υπαίθριες αγορές;53;Μοντέλα, πωλητές και ασκούντες συναφή επαγγέλμτα;533;Πωλητές σε υπαίθριους πάγκους και υπαίθριες αγορές;5330;Πωλητές σε υπαίθριους πάγκους και υπαίθριες αγορές
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;611;Καλλιεργητές δημητριακών και ρυζιού;6111;Καλλιεργητές δημητριακών
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;611;Καλλιεργητές δημητριακών και ρυζιού;6112;Καλλιεργητές ρυζιού
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;612;Βαμβακοκαλλιεργητές;6120;Βαμβακοκαλλιεργητές
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;613;Καπνοκαλλιεργητές;6130;Καπνοκαλλιεργητές
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;614;Καλλιεργητές κηπευτικών, ανθέων και φυτωρίων;6141;Καλλιεργητές κηπευτικών σε ανοικτούς αγρούς
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;614;Καλλιεργητές κηπευτικών, ανθέων και φυτωρίων;6142;Καλλιεργητές κηπευτικών σε θερμοκήπια
6;Ειδικευμένοι γεωργοί, κτηνοτρόφοι, δασοκόμοι και αλιείς;61;Γεωργοί ειδικευμένοι κυρίως σε μία ετήσια καλλιέργεια;614;Καλλιεργητές κηπευτικών, ανθέων και φυτωρίων;6143;Καλλιεργητές ανθέων
